#Variables:
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3145, Longitude:-79.8181) "
#Original Data File(s):
#macav2livneh_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_historical(K)"
2001-10-01,290.911621
2001-10-02,291.980713
2001-10-03,301.320099
2001-10-04,297.890717
2001-10-05,292.097046
2001-10-06,296.977783
2001-10-07,298.629974
2001-10-08,300.452026
2001-10-09,296.193634
2001-10-10,286.822144
2001-10-11,290.169739
2001-10-12,294.348877
2001-10-13,295.594818
2001-10-14,291.656403
2001-10-15,286.967133
2001-10-16,290.524658
2001-10-17,295.882568
2001-10-18,298.452332
2001-10-19,289.441620
2001-10-20,289.484100
2001-10-21,293.119232
2001-10-22,295.151337
2001-10-23,295.457031
2001-10-24,293.926453
2001-10-25,289.235992
2001-10-26,287.231537
2001-10-27,293.611176
2001-10-28,298.047699
2001-10-29,292.695343
2001-10-30,292.555023
2001-10-31,291.318085
2001-11-01,289.658417
2001-11-02,289.703156
2001-11-03,290.818665
2001-11-04,293.562958
2001-11-05,300.123505
2001-11-06,297.421448
2001-11-07,296.072632
2001-11-08,288.691742
2001-11-09,286.045929
2001-11-10,287.093140
2001-11-11,284.087799
2001-11-12,289.334686
2001-11-13,294.777985
2001-11-14,288.108490
2001-11-15,291.320709
2001-11-16,296.786774
2001-11-17,297.249329
2001-11-18,296.194855
2001-11-19,289.656830
2001-11-20,281.561523
2001-11-21,279.448212
2001-11-22,288.489075
2001-11-23,293.256348
2001-11-24,294.431183
2001-11-25,293.035187
2001-11-26,295.310211
2001-11-27,292.976196
2001-11-28,295.197601
2001-11-29,288.223022
2001-11-30,284.181976
2001-12-01,282.094543
2001-12-02,285.436005
2001-12-03,289.389221
2001-12-04,294.302032
2001-12-05,288.629120
2001-12-06,284.589966
2001-12-07,283.889221
2001-12-08,273.963989
2001-12-09,275.889862
2001-12-10,278.667145
2001-12-11,277.811768
2001-12-12,277.537598
2001-12-13,280.326782
2001-12-14,279.944153
2001-12-15,280.839874
2001-12-16,283.855225
2001-12-17,275.927979
2001-12-18,278.464600
2001-12-19,278.765594
2001-12-20,274.165985
2001-12-21,277.654144
2001-12-22,274.292450
2001-12-23,279.902954
2001-12-24,282.482361
2001-12-25,286.478943
2001-12-26,289.316376
2001-12-27,287.105835
2001-12-28,280.111908
2001-12-29,275.057373
2001-12-30,275.912933
2001-12-31,282.043396
2002-01-01,285.508087
2002-01-02,290.674530
2002-01-03,288.530273
2002-01-04,281.802612
2002-01-05,280.797302
2002-01-06,278.135773
2002-01-07,281.250153
2002-01-08,285.850525
2002-01-09,282.866211
2002-01-10,279.354584
2002-01-11,270.967743
2002-01-12,265.803162
2002-01-13,262.177979
2002-01-14,268.716522
2002-01-15,276.604279
2002-01-16,280.970673
2002-01-17,287.031555
2002-01-18,290.369232
2002-01-19,294.079742
2002-01-20,288.750214
2002-01-21,290.422424
2002-01-22,287.698853
2002-01-23,270.662231
2002-01-24,274.231659
2002-01-25,280.670074
2002-01-26,287.936157
2002-01-27,289.701965
2002-01-28,281.284973
2002-01-29,282.649414
2002-01-30,287.652252
2002-01-31,282.834045
2002-02-01,276.238617
2002-02-02,272.486938
2002-02-03,276.077576
2002-02-04,279.324249
2002-02-05,278.038635
2002-02-06,274.350891
2002-02-07,276.093903
2002-02-08,285.931763
2002-02-09,292.417145
2002-02-10,292.402161
2002-02-11,281.344482
2002-02-12,270.354065
2002-02-13,270.118256
2002-02-14,271.515289
2002-02-15,273.938721
2002-02-16,273.098175
2002-02-17,276.902496
2002-02-18,272.533661
2002-02-19,271.342133
2002-02-20,273.142426
2002-02-21,279.866028
2002-02-22,277.644165
2002-02-23,275.487946
2002-02-24,280.894257
2002-02-25,278.398010
2002-02-26,281.762634
2002-02-27,290.944794
2002-02-28,295.231567
2002-03-01,284.389648
2002-03-02,282.342072
2002-03-03,284.293854
2002-03-04,287.621857
2002-03-05,297.859070
2002-03-06,299.669647
2002-03-07,295.489502
2002-03-08,300.060120
2002-03-09,289.660980
2002-03-10,284.334686
2002-03-11,279.081665
2002-03-12,278.411957
2002-03-13,281.862152
2002-03-14,277.883881
2002-03-15,279.714905
2002-03-16,285.284943
2002-03-17,277.067322
2002-03-18,283.249207
2002-03-19,274.375763
2002-03-20,276.952942
2002-03-21,277.277985
2002-03-22,282.233826
2002-03-23,285.072723
2002-03-24,283.612457
2002-03-25,285.571259
2002-03-26,289.039337
2002-03-27,280.822754
2002-03-28,288.855896
2002-03-29,291.896027
2002-03-30,284.500671
2002-03-31,286.370056
2002-04-01,285.610077
2002-04-02,291.367859
2002-04-03,297.497040
2002-04-04,295.162262
2002-04-05,297.335541
2002-04-06,298.360840
2002-04-07,302.692932
2002-04-08,300.559601
2002-04-09,291.908539
2002-04-10,291.642914
2002-04-11,286.906311
2002-04-12,291.121399
2002-04-13,285.773560
2002-04-14,290.294861
2002-04-15,292.206696
2002-04-16,292.671173
2002-04-17,286.221008
2002-04-18,286.064362
2002-04-19,286.262390
2002-04-20,291.460785
2002-04-21,295.158905
2002-04-22,294.195587
2002-04-23,304.128265
2002-04-24,298.123322
2002-04-25,301.703857
2002-04-26,301.999664
2002-04-27,296.201416
2002-04-28,295.740479
2002-04-29,299.514252
2002-04-30,294.396332
2002-05-01,295.841766
2002-05-02,295.636414
2002-05-03,290.605804
2002-05-04,292.940521
2002-05-05,298.937683
2002-05-06,295.792908
2002-05-07,291.489838
2002-05-08,294.517090
2002-05-09,284.076202
2002-05-10,291.092133
2002-05-11,296.570618
2002-05-12,294.611206
2002-05-13,291.028412
2002-05-14,300.611603
2002-05-15,294.002411
2002-05-16,294.981506
2002-05-17,295.724915
2002-05-18,296.974640
2002-05-19,297.644958
2002-05-20,300.318817
2002-05-21,300.701050
2002-05-22,300.595642
2002-05-23,299.184235
2002-05-24,299.767365
2002-05-25,303.714020
2002-05-26,302.497681
2002-05-27,305.936401
2002-05-28,304.575256
2002-05-29,299.722198
2002-05-30,298.408417
2002-05-31,298.778625
2002-06-01,302.383881
2002-06-02,299.441833
2002-06-03,298.835144
2002-06-04,299.583527
2002-06-05,297.475708
2002-06-06,300.726624
2002-06-07,303.098572
2002-06-08,303.589661
2002-06-09,301.184052
2002-06-10,296.691498
2002-06-11,299.969879
2002-06-12,302.490814
2002-06-13,302.272034
2002-06-14,301.948669
2002-06-15,302.755219
2002-06-16,302.954071
2002-06-17,300.556061
2002-06-18,298.183716
2002-06-19,299.416321
2002-06-20,300.734955
2002-06-21,300.340179
2002-06-22,300.064819
2002-06-23,295.727142
2002-06-24,292.083710
2002-06-25,296.691132
2002-06-26,301.865509
2002-06-27,301.006165
2002-06-28,304.036469
2002-06-29,303.618622
2002-06-30,304.277863
2002-07-01,302.081482
2002-07-02,303.782532
2002-07-03,305.205109
2002-07-04,302.577209
2002-07-05,301.202972
2002-07-06,302.958221
2002-07-07,301.661987
2002-07-08,300.995209
2002-07-09,299.840424
2002-07-10,302.352386
2002-07-11,299.163055
2002-07-12,297.467499
2002-07-13,306.364838
2002-07-14,303.062103
2002-07-15,300.165222
2002-07-16,297.718689
2002-07-17,302.284332
2002-07-18,302.800110
2002-07-19,301.148743
2002-07-20,299.899261
2002-07-21,302.778259
2002-07-22,301.412323
2002-07-23,302.374725
2002-07-24,304.393707
2002-07-25,303.284241
2002-07-26,298.988373
2002-07-27,301.955841
2002-07-28,303.307526
2002-07-29,303.132812
2002-07-30,299.947052
2002-07-31,303.118561
2002-08-01,303.153381
2002-08-02,300.717377
2002-08-03,300.109131
2002-08-04,301.238586
2002-08-05,304.586487
2002-08-06,304.652435
2002-08-07,305.000885
2002-08-08,307.063599
2002-08-09,300.931122
2002-08-10,304.562164
2002-08-11,304.488342
2002-08-12,302.545807
2002-08-13,302.551605
2002-08-14,300.655640
2002-08-15,302.433777
2002-08-16,301.354980
2002-08-17,302.618805
2002-08-18,298.925354
2002-08-19,302.458740
2002-08-20,302.588989
2002-08-21,301.335449
2002-08-22,304.590546
2002-08-23,306.263641
2002-08-24,307.150757
2002-08-25,305.992401
2002-08-26,305.172394
2002-08-27,306.488922
2002-08-28,305.630859
2002-08-29,301.636353
2002-08-30,300.443451
2002-08-31,298.911133
2002-09-01,296.580475
2002-09-02,300.582428
2002-09-03,300.570648
2002-09-04,296.740814
2002-09-05,291.386200
2002-09-06,290.062286
2002-09-07,290.772675
2002-09-08,295.201721
2002-09-09,299.944244
2002-09-10,303.213776
2002-09-11,304.258453
2002-09-12,304.013153
2002-09-13,302.943542
2002-09-14,302.218811
2002-09-15,302.407074
2002-09-16,300.138824
2002-09-17,301.209045
2002-09-18,301.481476
2002-09-19,298.224640
2002-09-20,296.507263
2002-09-21,290.389679
2002-09-22,293.846588
2002-09-23,300.004242
2002-09-24,299.018738
2002-09-25,287.201111
2002-09-26,291.582550
2002-09-27,298.292267
2002-09-28,298.805511
2002-09-29,302.917023
2002-09-30,302.703186
2002-10-01,293.424774
2002-10-02,296.473053
2002-10-03,284.975861
2002-10-04,288.131805
2002-10-05,292.757599
2002-10-06,295.082642
2002-10-07,296.151581
2002-10-08,293.735840
2002-10-09,296.206909
2002-10-10,291.536011
2002-10-11,295.509766
2002-10-12,296.756927
2002-10-13,292.762939
2002-10-14,291.870209
2002-10-15,293.942047
2002-10-16,293.457825
2002-10-17,294.622437
2002-10-18,295.238495
2002-10-19,290.381622
2002-10-20,292.693848
2002-10-21,290.780090
2002-10-22,286.341278
2002-10-23,284.435944
2002-10-24,286.674377
2002-10-25,280.920319
2002-10-26,285.117981
2002-10-27,281.861115
2002-10-28,290.043427
2002-10-29,291.765778
2002-10-30,287.421600
2002-10-31,288.868683
2002-11-01,287.438171
2002-11-02,291.119415
2002-11-03,286.727783
2002-11-04,289.013428
2002-11-05,289.211639
2002-11-06,289.174500
2002-11-07,293.985931
2002-11-08,296.750336
2002-11-09,285.054688
2002-11-10,282.997375
2002-11-11,286.447083
2002-11-12,287.880005
2002-11-13,285.780212
2002-11-14,286.980408
2002-11-15,295.649261
2002-11-16,288.853729
2002-11-17,289.146912
2002-11-18,287.739624
2002-11-19,289.017853
2002-11-20,293.288483
2002-11-21,290.809753
2002-11-22,290.374817
2002-11-23,290.845062
2002-11-24,290.171417
2002-11-25,288.709259
2002-11-26,277.797241
2002-11-27,284.683441
2002-11-28,291.980896
2002-11-29,295.289764
2002-11-30,297.627411
2002-12-01,296.022797
2002-12-02,294.804565
2002-12-03,284.920013
2002-12-04,282.764984
2002-12-05,285.987335
2002-12-06,278.007355
2002-12-07,285.299652
2002-12-08,288.646149
2002-12-09,290.132385
2002-12-10,283.573059
2002-12-11,276.759430
2002-12-12,280.801666
2002-12-13,290.771088
2002-12-14,283.136475
2002-12-15,278.708771
2002-12-16,275.691437
2002-12-17,275.592072
2002-12-18,282.155182
2002-12-19,278.947968
2002-12-20,275.564087
2002-12-21,279.323273
2002-12-22,286.829651
2002-12-23,282.880646
2002-12-24,289.274323
2002-12-25,290.204376
2002-12-26,284.093384
2002-12-27,280.361145
2002-12-28,279.038422
2002-12-29,280.550720
2002-12-30,278.495575
2002-12-31,281.600281
2003-01-01,290.835785
2003-01-02,291.681366
2003-01-03,282.154999
2003-01-04,273.334259
2003-01-05,275.230347
2003-01-06,274.485992
2003-01-07,277.803070
2003-01-08,277.852539
2003-01-09,279.861969
2003-01-10,282.506622
2003-01-11,285.548584
2003-01-12,292.627838
2003-01-13,284.909790
2003-01-14,289.492645
2003-01-15,289.925415
2003-01-16,290.710236
2003-01-17,277.496796
2003-01-18,280.056519
2003-01-19,282.065918
2003-01-20,289.380676
2003-01-21,278.247467
2003-01-22,278.968506
2003-01-23,279.129517
2003-01-24,278.026611
2003-01-25,270.546906
2003-01-26,266.637573
2003-01-27,275.157104
2003-01-28,277.086639
2003-01-29,278.927429
2003-01-30,285.611633
2003-01-31,285.881042
2003-02-01,290.021271
2003-02-02,290.362152
2003-02-03,286.408447
2003-02-04,286.499359
2003-02-05,282.781281
2003-02-06,286.669159
2003-02-07,283.150452
2003-02-08,279.692719
2003-02-09,279.126434
2003-02-10,289.541473
2003-02-11,291.825165
2003-02-12,290.505890
2003-02-13,285.080627
2003-02-14,278.091522
2003-02-15,286.452179
2003-02-16,285.270874
2003-02-17,288.832520
2003-02-18,288.559814
2003-02-19,283.802246
2003-02-20,287.309784
2003-02-21,285.075928
2003-02-22,288.648376
2003-02-23,290.516449
2003-02-24,296.850372
2003-02-25,297.276276
2003-02-26,295.782043
2003-02-27,288.780762
2003-02-28,291.633728
2003-03-01,289.659149
2003-03-02,289.128052
2003-03-03,284.326385
2003-03-04,289.094971
2003-03-05,284.318085
2003-03-06,291.467377
2003-03-07,283.344269
2003-03-08,286.683716
2003-03-09,272.601440
2003-03-10,273.546844
2003-03-11,281.683289
2003-03-12,282.057587
2003-03-13,288.033630
2003-03-14,288.109802
2003-03-15,285.428375
2003-03-16,286.237854
2003-03-17,287.300629
2003-03-18,291.761414
2003-03-19,293.113861
2003-03-20,292.669586
2003-03-21,295.429138
2003-03-22,294.794800
2003-03-23,286.608398
2003-03-24,281.532745
2003-03-25,285.217987
2003-03-26,280.447601
2003-03-27,286.854584
2003-03-28,281.082489
2003-03-29,289.069794
2003-03-30,287.222473
2003-03-31,292.673553
2003-04-01,285.380341
2003-04-02,283.428619
2003-04-03,281.171387
2003-04-04,283.194336
2003-04-05,285.681854
2003-04-06,279.966400
2003-04-07,287.114899
2003-04-08,286.018707
2003-04-09,282.829712
2003-04-10,284.452972
2003-04-11,286.881012
2003-04-12,289.634216
2003-04-13,294.532928
2003-04-14,289.780212
2003-04-15,292.893158
2003-04-16,295.584259
2003-04-17,303.040955
2003-04-18,303.774445
2003-04-19,296.994232
2003-04-20,297.879089
2003-04-21,296.041290
2003-04-22,301.267639
2003-04-23,303.922485
2003-04-24,290.976532
2003-04-25,289.955353
2003-04-26,288.831940
2003-04-27,296.529480
2003-04-28,290.085754
2003-04-29,293.786682
2003-04-30,300.413330
2003-05-01,291.214020
2003-05-02,294.972534
2003-05-03,295.629028
2003-05-04,304.908203
2003-05-05,302.883636
2003-05-06,292.189148
2003-05-07,292.571472
2003-05-08,293.262268
2003-05-09,293.255707
2003-05-10,285.147522
2003-05-11,287.005981
2003-05-12,292.346985
2003-05-13,293.443817
2003-05-14,291.903168
2003-05-15,299.940155
2003-05-16,297.742493
2003-05-17,295.569519
2003-05-18,297.310394
2003-05-19,299.244324
2003-05-20,301.846954
2003-05-21,301.922119
2003-05-22,299.512329
2003-05-23,294.460266
2003-05-24,296.756012
2003-05-25,293.879150
2003-05-26,300.383057
2003-05-27,298.411987
2003-05-28,299.210144
2003-05-29,302.062012
2003-05-30,293.850098
2003-05-31,299.128998
2003-06-01,303.932800
2003-06-02,304.279480
2003-06-03,301.601501
2003-06-04,297.491882
2003-06-05,302.025543
2003-06-06,305.021912
2003-06-07,305.108917
2003-06-08,301.969910
2003-06-09,301.295105
2003-06-10,302.720428
2003-06-11,304.071228
2003-06-12,303.005585
2003-06-13,298.141296
2003-06-14,300.041626
2003-06-15,302.889557
2003-06-16,300.693726
2003-06-17,296.240356
2003-06-18,296.744629
2003-06-19,299.891785
2003-06-20,296.949402
2003-06-21,295.883148
2003-06-22,300.952667
2003-06-23,306.094238
2003-06-24,303.111359
2003-06-25,300.661163
2003-06-26,297.500336
2003-06-27,293.772736
2003-06-28,300.490601
2003-06-29,301.837402
2003-06-30,299.808685
2003-07-01,295.059692
2003-07-02,292.960663
2003-07-03,300.748810
2003-07-04,304.310883
2003-07-05,296.810944
2003-07-06,296.835083
2003-07-07,298.007050
2003-07-08,298.516937
2003-07-09,299.979401
2003-07-10,302.949249
2003-07-11,304.696991
2003-07-12,303.155945
2003-07-13,304.868713
2003-07-14,302.886932
2003-07-15,301.630859
2003-07-16,303.964172
2003-07-17,304.615021
2003-07-18,303.884521
2003-07-19,307.791992
2003-07-20,307.150238
2003-07-21,306.681488
2003-07-22,306.539917
2003-07-23,306.772827
2003-07-24,307.941132
2003-07-25,306.403503
2003-07-26,305.436859
2003-07-27,304.481537
2003-07-28,305.040588
2003-07-29,305.706512
2003-07-30,300.175781
2003-07-31,304.545319
2003-08-01,305.183746
2003-08-02,306.369171
2003-08-03,303.863190
2003-08-04,306.185211
2003-08-05,306.245453
2003-08-06,308.916473
2003-08-07,308.811157
2003-08-08,306.547638
2003-08-09,300.598724
2003-08-10,303.002625
2003-08-11,306.248230
2003-08-12,309.232056
2003-08-13,307.824310
2003-08-14,305.874695
2003-08-15,304.405060
2003-08-16,299.879761
2003-08-17,300.095642
2003-08-18,298.626740
2003-08-19,302.731873
2003-08-20,304.002045
2003-08-21,303.583954
2003-08-22,304.726318
2003-08-23,303.027863
2003-08-24,301.544312
2003-08-25,299.075287
2003-08-26,300.194061
2003-08-27,305.447968
2003-08-28,304.569672
2003-08-29,306.995392
2003-08-30,306.475769
2003-08-31,306.419556
2003-09-01,302.247559
2003-09-02,300.772217
2003-09-03,301.522491
2003-09-04,298.436554
2003-09-05,299.478394
2003-09-06,303.812622
2003-09-07,304.875366
2003-09-08,302.939789
2003-09-09,303.224365
2003-09-10,306.473572
2003-09-11,307.791412
2003-09-12,305.315338
2003-09-13,305.845551
2003-09-14,304.301666
2003-09-15,305.212372
2003-09-16,303.738953
2003-09-17,303.082581
2003-09-18,299.424561
2003-09-19,301.948059
2003-09-20,301.939667
2003-09-21,301.543945
2003-09-22,297.091858
2003-09-23,296.357330
2003-09-24,294.069244
2003-09-25,296.898254
2003-09-26,298.099335
2003-09-27,301.220795
2003-09-28,301.425018
2003-09-29,302.394897
2003-09-30,301.221863
2003-10-01,296.671204
2003-10-02,289.826691
2003-10-03,289.051758
2003-10-04,297.865723
2003-10-05,295.796356
2003-10-06,286.652588
2003-10-07,283.717163
2003-10-08,289.179596
2003-10-09,290.323883
2003-10-10,291.170502
2003-10-11,297.624634
2003-10-12,294.869049
2003-10-13,293.920929
2003-10-14,299.317963
2003-10-15,301.711609
2003-10-16,299.929657
2003-10-17,292.730743
2003-10-18,285.196716
2003-10-19,293.917694
2003-10-20,300.502838
2003-10-21,297.965851
2003-10-22,290.289581
2003-10-23,290.090576
2003-10-24,294.672882
2003-10-25,286.389496
2003-10-26,288.491943
2003-10-27,291.966003
2003-10-28,291.554993
2003-10-29,289.999481
2003-10-30,291.860260
2003-10-31,290.930786
2003-11-01,294.352478
2003-11-02,294.156738
2003-11-03,286.519318
2003-11-04,283.546326
2003-11-05,290.129700
2003-11-06,292.739807
2003-11-07,288.960327
2003-11-08,292.814392
2003-11-09,290.838043
2003-11-10,283.152954
2003-11-11,284.022736
2003-11-12,282.213959
2003-11-13,279.643677
2003-11-14,281.479431
2003-11-15,280.108459
2003-11-16,275.499207
2003-11-17,278.809052
2003-11-18,279.232361
2003-11-19,282.828461
2003-11-20,285.855591
2003-11-21,283.209564
2003-11-22,280.967804
2003-11-23,288.205078
2003-11-24,285.298706
2003-11-25,290.718292
2003-11-26,296.760559
2003-11-27,288.778290
2003-11-28,276.204346
2003-11-29,274.752960
2003-11-30,277.443298
2003-12-01,274.170746
2003-12-02,276.042633
2003-12-03,271.239960
2003-12-04,278.672729
2003-12-05,276.453827
2003-12-06,285.044891
2003-12-07,284.404388
2003-12-08,288.700836
2003-12-09,290.973389
2003-12-10,283.367249
2003-12-11,285.800690
2003-12-12,282.503998
2003-12-13,285.088226
2003-12-14,285.843903
2003-12-15,281.254700
2003-12-16,281.519623
2003-12-17,282.966003
2003-12-18,279.762024
